id_envio,id_ruta,id_vehiculo,peso_kg,volumen_m3,estado,tipo_carga_norm,origen,destino,distancia_km,tiempo_estimado_hrs,tipo_via,peaje_total,tipo,capacidad_kg,capacidad_m3,año_fabricacion,estado_vehiculo,km_recorridos,dias_en_transito,eficiencia_peso,eficiencia_volumen,costo_por_km,mes_envio,dia_semana_envio,trimestre_envio
669.0,2,13.0,13590.2,46.91,Retrasado,Perecible,Desconocido,Castro,507.2,19.5,Camino Rural,12065.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,8.0,1.105755,0.8255102040816326,23.787460567823345,5.0,4.0,2.0
671.0,45,60.0,14647.5,38.86,Entregado,Perecible,Ovalle,Quilpué,1876.7,13.5,Autopista,521.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,8.0,1.46475,2.491025641025641,0.2776149624340597,5.0,5.0,2.0
672.0,13,36.0,13528.6,55.05,En Tránsito,Peligrosa,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,8.0,2.70572,1.1211812627291242,10.360608444794124,5.0,6.0,2.0
673.0,65,12.0,7468.85,30.58,Cancelado,Peligrosa,Desconocido,Puente Alto,1787.0,22.5,Urbana,7202.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,8.0,1.105755,0.8255102040816326,6.885564797424202,5.0,0.0,2.0
674.0,38,11.0,12357.6,48.68,Retrasado,Refrigerada,Pucón,Cauquenes,374.6,15.0,Urbana,2710.0,Van,20000.0,5.3,2017.0,Operativo,476196.0,8.0,0.61788,9.18490566037736,7.234383342231713,5.0,0.0,2.0
675.0,77,3.0,6153.5,6.63,En Tránsito,Perecible,Cauquenes,La Florida,1827.8,23.6,Camino Rural,12453.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,8.0,0.61535,0.0955331412103746,6.813108655213918,5.0,1.0,2.0
679.0,55,19.0,7951.3,38.41,Entregado,Frágil,Viña del Mar,Viña del Mar,669.1,3.0,Autopista,13286.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,8.0,0.397565,2.560666666666666,19.85652368853684,5.0,4.0,2.0
680.0,20,18.0,4832.8,39.86,Entregado,Perecible,Viña del Mar,Santiago,1071.6,14.5,Ruta Nacional,737.0,Furgón,20000.0,38.9,2023.0,En Mantención,243705.0,8.0,0.24164,1.0246786632390743,0.6877566256065697,5.0,5.0,2.0
681.0,13,16.0,1134.6,24.91,En Tránsito,General,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Camioneta,1000.0,78.5,2020.0,Fuera De Servicio,115935.0,8.0,1.1345999999999998,0.3173248407643312,10.360608444794124,5.0,5.0,2.0
683.0,5,43.0,12042.1,47.09,Entregado,General,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Camioneta,5000.0,53.1,2024.0,Fuera De Servicio,89400.0,8.0,2.40842,0.8868173258003766,5.608662364650552,5.0,0.0,2.0
686.0,46,3.0,9391.4,54.0,Retrasado,General,San Fernando,La Serena,314.7,12.2,Ruta Nacional,4798.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,8.0,0.93914,0.7780979827089336,15.246266285351128,5.0,2.0,2.0
688.0,10,38.0,3817.8,17.73,Entregado,Frágil,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Camioneta,5000.0,69.7,2015.0,Operativo,37268.0,8.0,0.76356,0.2543758967001435,3.860555589325877,5.0,4.0,2.0
690.0,28,12.0,10505.8,47.84,En Tránsito,Peligrosa,Las Condes,San Antonio,550.1,6.7,Ruta Nacional,10017.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,8.0,0.5252899999999999,2.070995670995671,18.209416469732776,5.0,5.0,2.0
691.0,43,44.0,8220.6,30.95,Retrasado,Peligrosa,Puente Alto,Temuco,872.6,10.0,Camino Rural,7140.0,Semi-Remolque,10000.0,31.05,2022.0,Operativo,306437.0,8.0,0.82206,0.996779388083736,8.18244327297731,5.0,6.0,2.0
692.0,26,31.0,9147.4,7.93,En Tránsito,Peligrosa,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Camioneta,3000.0,13.8,2013.0,Operativo,230010.0,9.0,3.0491333333333333,0.5746376811594203,6.885564797424202,5.0,6.0,2.0
693.0,55,25.0,1375.1,12.98,Entregado,Frágil,Viña del Mar,Viña del Mar,669.1,3.0,Autopista,13286.0,Furgón,1000.0,47.9,2015.0,En Mantención,354382.0,8.0,1.3751,0.2709812108559499,19.85652368853684,5.0,0.0,2.0
694.0,48,53.0,7114.1,39.41,Entregado,General,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,8.0,0.355705,2.855797101449275,18.75155022736668,5.0,1.0,2.0
695.0,29,16.0,2913.6,23.16,Retrasado,Refrigerada,Ovalle,Pucón,948.5,20.2,Ruta Nacional,609.0,Camioneta,1000.0,78.5,2020.0,Fuera De Servicio,115935.0,8.0,2.9136,0.2950318471337579,0.6420664206642066,5.0,2.0,2.0
696.0,27,42.0,3133.7,30.58,En Tránsito,Refrigerada,Chillán,Pucón,1613.5,3.0,Ruta Nacional,5399.0,Furgón,20000.0,6.7,2016.0,Operativo,456799.0,9.0,0.156685,0.8255102040816326,3.34614192748683,5.0,2.0,2.0
697.0,18,54.0,9922.9,57.0,Retrasado,Perecible,Ovalle,Santiago,545.4,7.8,Ruta Nacional,13638.0,Van,5000.0,63.9,2020.0,Operativo,295428.0,8.0,1.98458,0.892018779342723,25.005500550055007,5.0,3.0,2.0
699.0,74,13.0,6062.3,22.71,Entregado,Refrigerada,Coquimbo,Puerto Montt,1126.4,6.1,Urbana,1399.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,8.0,1.21246,1.027601809954751,1.242009943181818,5.0,5.0,2.0
700.0,69,13.0,3124.2,47.34,Entregado,Peligrosa,Cauquenes,San Antonio,1702.3,3.0,Urbana,10084.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,8.0,1.105755,0.8255102040816326,5.923750220290196,5.0,5.0,2.0
701.0,74,7.0,9734.7,21.15,Retrasado,Frágil,Coquimbo,Puerto Montt,1126.4,6.1,Urbana,1399.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,8.0,0.97347,0.4342915811088295,1.242009943181818,5.0,6.0,2.0
702.0,21,12.0,13069.1,10.11,Entregado,Frágil,Desconocido,Valparaíso,115.0,19.2,Camino Rural,80.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,8.0,0.653455,0.4376623376623376,0.6956521739130435,5.0,0.0,2.0
704.0,3,50.0,13032.7,23.2,Entregado,Perecible,Rancagua,Rengo,679.6,18.4,Urbana,2447.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,8.0,1.105755,0.4091710758377425,3.6006474396703942,5.0,1.0,2.0
705.0,62,4.0,8053.0,54.22,Retrasado,Perecible,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Camioneta,1000.0,49.2,2017.0,Operativo,13823.0,8.0,8.053,1.1020325203252033,6.885564797424202,5.0,2.0,2.0
706.0,2,2.0,11280.6,14.42,Entregado,Perecible,Desconocido,Castro,507.2,19.5,Camino Rural,12065.0,Furgón,5000.0,38.7,2019.0,Operativo,179180.0,8.0,2.25612,0.372609819121447,23.787460567823345,5.0,3.0,2.0
707.0,66,35.0,2109.6,12.47,Entregado,Peligrosa,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Semi-Remolque,3000.0,19.9,2022.0,Operativo,409273.0,9.0,0.7031999999999999,0.6266331658291459,6.885564797424202,5.0,3.0,2.0
708.0,42,58.0,5230.6,30.58,En Tránsito,Peligrosa,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Semi-Remolque,1000.0,38.1,2017.0,Operativo,79000.0,8.0,5.230600000000001,0.8255102040816326,29.38976377952756,5.0,4.0,2.0
709.0,34,44.0,5849.3,1.6,En Tránsito,General,Ovalle,Rancagua,1824.2,11.7,Urbana,3064.0,Semi-Remolque,10000.0,31.05,2022.0,Operativo,306437.0,8.0,0.5849300000000001,0.0515297906602254,1.6796403903080803,6.0,5.0,2.0
710.0,42,3.0,7674.3,47.17,Entregado,Perecible,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,8.0,0.7674300000000001,0.6796829971181556,29.38976377952756,6.0,6.0,2.0
713.0,45,12.0,2026.5,55.08,Entregado,Frágil,Ovalle,Quilpué,1876.7,13.5,Autopista,521.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,8.0,0.101325,2.384415584415584,0.2776149624340597,6.0,1.0,2.0
714.0,75,19.0,2600.1,8.46,Entregado,Refrigerada,Coquimbo,Santiago,277.6,12.2,Camino Rural,7813.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,8.0,0.1300049999999999,0.5640000000000001,28.144812680115272,6.0,2.0,2.0
716.0,47,1.0,4368.3,16.52,Entregado,Perecible,San Fernando,La Serena,29.6,3.2,Autopista,8950.0,Camioneta,20000.0,49.2,2018.0,Operativo,267419.0,8.0,0.218415,0.3357723577235772,302.36486486486484,6.0,3.0,2.0
717.0,5,17.0,9225.4,4.01,Entregado,General,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Furgón,10000.0,31.3,2014.0,Operativo,341278.0,8.0,0.92254,0.1281150159744409,5.608662364650552,6.0,4.0,2.0
719.0,37,13.0,14434.8,30.58,Entregado,Perecible,Viña del Mar,San Antonio,723.1,7.8,Urbana,1551.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,8.0,1.105755,0.8255102040816326,2.144931544737934,6.0,5.0,2.0
720.0,34,57.0,9807.5,4.37,Retrasado,Perecible,Ovalle,Rancagua,1824.2,11.7,Urbana,3064.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,8.0,1.9615,0.0765323992994746,1.6796403903080803,6.0,6.0,2.0
721.0,73,53.0,12574.0,45.66,Entregado,Peligrosa,Maipú,Santiago,468.4,5.2,Ruta Nacional,11768.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,8.0,0.6287,3.308695652173913,25.123825789923146,6.0,0.0,2.0
722.0,70,9.0,7882.8,29.19,Entregado,Perecible,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,9.0,1.57656,0.7465473145780052,28.822521943909223,6.0,0.0,2.0
723.0,18,59.0,7468.85,20.64,Entregado,Frágil,Ovalle,Santiago,545.4,7.8,Ruta Nacional,13638.0,Furgón,5000.0,75.9,2014.0,En Mantención,94179.0,8.0,1.105755,0.2719367588932806,25.005500550055007,6.0,1.0,2.0
724.0,78,55.0,7875.1,25.16,Retrasado,Peligrosa,Osorno,La Florida,824.4,5.2,Urbana,14342.0,Furgón,5000.0,55.5,2021.0,En Mantención,398945.0,8.0,1.57502,0.4533333333333333,17.39689471130519,6.0,2.0,2.0
725.0,19,9.0,8330.7,55.74,En Tránsito,Frágil,Puerto Montt,Talca,1625.7,19.9,Urbana,1526.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,8.0,1.6661400000000002,1.4255754475703324,0.938672571815218,6.0,3.0,2.0
726.0,78,12.0,11139.4,54.65,Entregado,Refrigerada,Osorno,La Florida,824.4,5.2,Urbana,14342.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,9.0,0.55697,2.365800865800866,17.39689471130519,6.0,3.0,2.0
727.0,40,55.0,3306.0,42.97,Entregado,Peligrosa,Cauquenes,Viña del Mar,662.3,10.0,Camino Rural,4915.0,Furgón,5000.0,55.5,2021.0,En Mantención,398945.0,8.0,0.6612,0.7742342342342342,7.421108259097086,6.0,4.0,2.0
728.0,17,41.0,5531.0,53.09,Retrasado,Peligrosa,Maipú,Rancagua,1556.6,17.9,Autopista,3799.0,Furgón,5000.0,38.8,2014.0,Operativo,33259.0,8.0,1.105755,1.3682989690721652,2.4405756135166388,6.0,5.0,2.0
730.0,42,2.0,14392.0,22.93,Entregado,General,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Furgón,5000.0,38.7,2019.0,Operativo,179180.0,9.0,2.8784,0.5925064599483204,29.38976377952756,6.0,6.0,2.0
731.0,72,11.0,7468.85,36.86,Entregado,Peligrosa,Temuco,Las Condes,751.5,15.8,Urbana,6554.0,Van,20000.0,5.3,2017.0,Operativo,476196.0,8.0,1.105755,6.954716981132076,8.721224218230207,6.0,0.0,2.0
732.0,65,11.0,11328.9,37.46,Entregado,Refrigerada,Desconocido,Puente Alto,1787.0,22.5,Urbana,7202.0,Van,20000.0,5.3,2017.0,Operativo,476196.0,8.0,0.566445,7.067924528301887,6.885564797424202,6.0,1.0,2.0
733.0,53,8.0,11264.7,28.95,En Tránsito,Perecible,Temuco,Coquimbo,1433.7,5.1,Autopista,7421.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,5.17611773732301,6.0,1.0,2.0
734.0,7,55.0,3990.5,24.1,Entregado,General,Rengo,Angol,435.0,23.1,Autopista,8725.0,Furgón,5000.0,55.5,2021.0,En Mantención,398945.0,9.0,0.7981,0.4342342342342342,20.057471264367816,6.0,2.0,2.0
735.0,5,32.0,8582.3,30.58,Retrasado,Refrigerada,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,8.0,1.71646,0.8255102040816326,5.608662364650552,6.0,3.0,2.0
738.0,62,20.0,14177.3,43.66,Entregado,Perecible,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Furgón,10000.0,8.6,2016.0,Operativo,263978.0,8.0,1.41773,5.076744186046511,6.885564797424202,6.0,5.0,2.0
739.0,17,39.0,3224.7,16.25,En Tránsito,General,Maipú,Rancagua,1556.6,17.9,Autopista,3799.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,8.0,1.105755,0.8255102040816326,2.4405756135166388,6.0,6.0,2.0
740.0,20,35.0,1121.6,6.1,Entregado,Refrigerada,Viña del Mar,Santiago,1071.6,14.5,Ruta Nacional,737.0,Semi-Remolque,3000.0,19.9,2022.0,Operativo,409273.0,8.0,0.3738666666666666,0.3065326633165829,0.6877566256065697,6.0,0.0,2.0
741.0,3,8.0,7468.85,21.21,Entregado,Frágil,Rancagua,Rengo,679.6,18.4,Urbana,2447.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,3.6006474396703942,6.0,0.0,2.0
742.0,37,50.0,12716.7,30.58,Retrasado,General,Viña del Mar,San Antonio,723.1,7.8,Urbana,1551.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,8.0,1.105755,0.8255102040816326,2.144931544737934,6.0,1.0,2.0
743.0,15,49.0,14888.9,1.09,Entregado,Refrigerada,Talcahuano,Puerto Montt,1750.1,11.8,Autopista,1666.0,Camión,20000.0,18.5,2018.0,Operativo,311037.0,8.0,0.744445,0.0589189189189189,0.9519456031083938,6.0,2.0,2.0
744.0,51,43.0,10194.1,48.91,Entregado,Refrigerada,Puente Alto,Castro,489.3,6.2,Ruta Nacional,941.0,Camioneta,5000.0,53.1,2024.0,Fuera De Servicio,89400.0,9.0,2.03882,0.9210922787193973,1.9231555283057429,6.0,2.0,2.0
745.0,48,34.0,14051.0,21.62,Entregado,Refrigerada,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Camioneta,3000.0,14.8,2020.0,Operativo,374404.0,9.0,4.683666666666666,1.4608108108108109,18.75155022736668,6.0,3.0,2.0
747.0,13,53.0,12668.0,4.53,Entregado,Refrigerada,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,8.0,0.6334,0.3282608695652174,10.360608444794124,6.0,5.0,2.0
748.0,48,59.0,8541.4,10.58,Entregado,Peligrosa,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Furgón,5000.0,75.9,2014.0,En Mantención,94179.0,9.0,1.70828,0.1393939393939393,18.75155022736668,6.0,5.0,2.0
749.0,3,56.0,5741.6,53.39,En Tránsito,Frágil,Rancagua,Rengo,679.6,18.4,Urbana,2447.0,Camioneta,10000.0,13.6,2014.0,Operativo,123259.0,9.0,0.57416,3.925735294117647,3.6006474396703942,6.0,6.0,2.0
750.0,65,19.0,14019.0,36.56,Entregado,Refrigerada,Desconocido,Puente Alto,1787.0,22.5,Urbana,7202.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,8.0,0.70095,2.4373333333333336,6.885564797424202,7.0,0.0,3.0
751.0,73,7.0,6487.4,57.02,Devuelto,General,Maipú,Santiago,468.4,5.2,Ruta Nacional,11768.0,Furgón,10000.0,48.7,2022.0,Operativo,235075.0,8.0,0.64874,1.1708418891170431,25.123825789923146,7.0,1.0,3.0
753.0,26,18.0,6697.3,30.58,Entregado,Refrigerada,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Furgón,20000.0,38.9,2023.0,En Mantención,243705.0,9.0,0.334865,0.8255102040816326,6.885564797424202,7.0,2.0,3.0
754.0,56,40.0,8476.6,18.0,En Tránsito,Peligrosa,Quilpué,Puente Alto,572.2,17.1,Camino Rural,9738.0,Camioneta,3000.0,23.5,2019.0,En Mantención,253966.0,8.0,2.825533333333333,0.7659574468085106,17.018524991261796,7.0,3.0,3.0
755.0,34,14.0,7062.9,51.52,Entregado,Refrigerada,Ovalle,Rancagua,1824.2,11.7,Urbana,3064.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,9.0,7.0629,1.5379104477611942,1.6796403903080803,7.0,3.0,3.0
756.0,9,39.0,729.0,59.92,Cancelado,Perecible,Osorno,Osorno,1555.3,5.1,Ruta Nacional,7202.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,9.0,1.105755,0.8255102040816326,6.885564797424202,7.0,4.0,3.0
757.0,62,60.0,7468.85,37.82,En Tránsito,Peligrosa,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,8.0,1.105755,2.424358974358974,6.885564797424202,7.0,5.0,3.0
759.0,69,60.0,8838.3,46.93,Retrasado,Frágil,Cauquenes,San Antonio,1702.3,3.0,Urbana,10084.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,9.0,0.8838299999999999,3.0083333333333333,5.923750220290196,7.0,6.0,3.0
761.0,77,36.0,60.8,34.5,Devuelto,Refrigerada,Cauquenes,La Florida,1827.8,23.6,Camino Rural,12453.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,8.0,0.0121599999999999,0.7026476578411405,6.813108655213918,7.0,1.0,3.0
762.0,1,17.0,3686.9,50.0,Cancelado,Frágil,La Florida,Pucón,420.3,6.3,Camino Rural,13931.0,Furgón,10000.0,31.3,2014.0,Operativo,341278.0,8.0,0.36869,1.5974440894568689,33.14537235308113,7.0,2.0,3.0
764.0,4,44.0,1496.9,1.37,Entregado,Perecible,Temuco,Santiago,1182.4,9.6,Autopista,3738.0,Semi-Remolque,10000.0,31.05,2022.0,Operativo,306437.0,9.0,0.14969,0.044122383252818,3.1613667117726654,7.0,3.0,3.0
765.0,63,9.0,7468.85,20.27,Entregado,General,Villarrica,Coquimbo,1557.6,12.0,Camino Rural,377.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,8.0,1.105755,0.5184143222506393,0.2420390344119158,7.0,4.0,3.0
766.0,52,58.0,7468.85,8.75,Entregado,Refrigerada,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Semi-Remolque,1000.0,38.1,2017.0,Operativo,79000.0,8.0,1.105755,0.2296587926509186,6.885564797424202,7.0,5.0,3.0
767.0,10,20.0,3076.9,14.06,Entregado,Peligrosa,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Furgón,10000.0,8.6,2016.0,Operativo,263978.0,9.0,0.30769,1.6348837209302327,3.860555589325877,7.0,5.0,3.0
768.0,28,45.0,2730.8,54.34,Entregado,Refrigerada,Las Condes,San Antonio,550.1,6.7,Ruta Nacional,10017.0,Van,1000.0,25.3,2015.0,Operativo,235075.0,9.0,2.7308000000000003,2.1478260869565218,18.209416469732776,7.0,6.0,3.0
769.0,6,57.0,219.6,2.31,Cancelado,Refrigerada,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,8.0,0.04392,0.0404553415061295,6.885564797424202,7.0,0.0,3.0
770.0,27,28.0,11579.4,13.27,Entregado,Refrigerada,Chillán,Pucón,1613.5,3.0,Ruta Nacional,5399.0,Semi-Remolque,5000.0,5.9,2021.0,Operativo,32072.0,9.0,1.105755,2.2491525423728813,3.34614192748683,7.0,0.0,3.0
771.0,12,50.0,13126.8,18.64,En Tránsito,Refrigerada,Cauquenes,Los Ángeles,1225.7,3.4,Autopista,4699.0,Furgón,5000.0,56.7,2017.0,En Mantención,443858.0,9.0,1.105755,0.3287477954144621,3.833727665823611,7.0,1.0,3.0
772.0,62,20.0,7468.85,30.58,En Tránsito,Refrigerada,Rancagua,Rancagua,883.7,11.8,Urbana,3386.0,Furgón,10000.0,8.6,2016.0,Operativo,263978.0,9.0,1.105755,0.8255102040816326,6.885564797424202,7.0,2.0,3.0
773.0,52,41.0,2831.1,32.09,Cancelado,Peligrosa,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Furgón,5000.0,38.8,2014.0,Operativo,33259.0,8.0,1.105755,0.8270618556701033,6.885564797424202,7.0,3.0,3.0
774.0,48,36.0,4286.3,13.17,Entregado,Refrigerada,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,9.0,0.85726,0.2682281059063136,18.75155022736668,7.0,3.0,3.0
775.0,67,53.0,7468.85,9.94,Entregado,General,Chillán,Puerto Montt,1065.6,1.0,Autopista,1914.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,9.0,1.105755,0.7202898550724637,1.7961711711711714,7.0,4.0,3.0
777.0,74,8.0,3717.8,30.2,Retrasado,Peligrosa,Coquimbo,Puerto Montt,1126.4,6.1,Urbana,1399.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,8.0,1.105755,0.8255102040816326,1.242009943181818,7.0,6.0,3.0
778.0,15,32.0,10977.4,16.34,Cancelado,Perecible,Talcahuano,Puerto Montt,1750.1,11.8,Autopista,1666.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,9.0,2.19548,0.2070975918884664,0.9519456031083938,7.0,6.0,3.0
779.0,71,1.0,7468.85,56.86,Retrasado,Refrigerada,Rancagua,Maipú,487.0,15.1,Urbana,6707.0,Camioneta,20000.0,49.2,2018.0,Operativo,267419.0,9.0,1.105755,1.155691056910569,13.772073921971252,7.0,0.0,3.0
780.0,13,17.0,4474.7,27.89,Entregado,Refrigerada,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Furgón,10000.0,31.3,2014.0,Operativo,341278.0,8.0,0.44747,0.8910543130990415,10.360608444794124,7.0,1.0,3.0
781.0,14,57.0,6844.2,3.62,En Tránsito,Refrigerada,Los Ángeles,Valparaíso,1589.9,0.9,Camino Rural,4864.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,9.0,1.36884,0.0633975481611208,3.059311906409208,7.0,1.0,3.0
782.0,78,9.0,1077.4,43.78,Entregado,Refrigerada,Osorno,La Florida,824.4,5.2,Urbana,14342.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,9.0,0.21548,1.119693094629156,17.39689471130519,7.0,2.0,3.0
783.0,3,20.0,11982.3,19.8,En Tránsito,Frágil,Rancagua,Rengo,679.6,18.4,Urbana,2447.0,Furgón,10000.0,8.6,2016.0,Operativo,263978.0,9.0,1.19823,2.302325581395349,3.6006474396703942,7.0,3.0,3.0
784.0,67,45.0,3657.1,39.24,En Tránsito,Refrigerada,Chillán,Puerto Montt,1065.6,1.0,Autopista,1914.0,Van,1000.0,25.3,2015.0,Operativo,235075.0,8.0,3.6571,1.55098814229249,1.7961711711711714,7.0,4.0,3.0
785.0,19,32.0,7468.85,16.85,En Tránsito,Peligrosa,Puerto Montt,Talca,1625.7,19.9,Urbana,1526.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,9.0,1.105755,0.2135614702154626,0.938672571815218,7.0,4.0,3.0
786.0,76,2.0,1034.5,34.29,Cancelado,Peligrosa,Ovalle,La Serena,647.2,21.9,Ruta Nacional,12546.0,Furgón,5000.0,38.7,2019.0,Operativo,179180.0,9.0,0.2069,0.8860465116279069,19.385043263288008,7.0,5.0,3.0
787.0,54,32.0,14326.9,46.35,En Tránsito,Frágil,Pucón,Osorno,147.7,21.5,Urbana,2006.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,9.0,2.86538,0.5874524714828897,13.581584292484768,7.0,6.0,3.0
788.0,69,45.0,2903.3,55.69,Entregado,Refrigerada,Cauquenes,San Antonio,1702.3,3.0,Urbana,10084.0,Van,1000.0,25.3,2015.0,Operativo,235075.0,8.0,2.9033,2.201185770750988,5.923750220290196,7.0,0.0,3.0
789.0,10,9.0,7468.85,15.74,Entregado,General,Curicó,Curicó,1645.1,15.2,Urbana,6351.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,9.0,1.105755,0.4025575447570332,3.860555589325877,7.0,0.0,3.0
791.0,13,20.0,14518.2,27.91,Entregado,Peligrosa,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Furgón,10000.0,8.6,2016.0,Operativo,263978.0,9.0,1.45182,3.2453488372093027,10.360608444794124,7.0,2.0,3.0
792.0,51,38.0,7173.6,55.64,Entregado,Perecible,Puente Alto,Castro,489.3,6.2,Ruta Nacional,941.0,Camioneta,5000.0,69.7,2015.0,Operativo,37268.0,8.0,1.43472,0.7982783357245337,1.9231555283057429,8.0,3.0,3.0
793.0,32,60.0,10913.7,54.09,Entregado,Perecible,Rancagua,Temuco,234.5,13.8,Urbana,12045.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,9.0,1.0913700000000002,3.4673076923076924,51.36460554371002,8.0,3.0,3.0
795.0,24,60.0,2773.7,8.0,Entregado,Refrigerada,Castro,Chillán,1776.8,12.2,Autopista,10956.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,8.0,0.27737,0.5128205128205129,6.166141377757767,8.0,5.0,3.0
796.0,35,57.0,6651.7,29.78,Cancelado,Frágil,Rancagua,Angol,1308.4,19.1,Autopista,3708.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,9.0,1.33034,0.5215411558669002,2.8339957199633137,8.0,5.0,3.0
797.0,70,5.0,2494.6,6.49,Devuelto,Refrigerada,Talcahuano,Curicó,467.1,23.7,Autopista,13463.0,Semi-Remolque,3000.0,42.4,2010.0,Operativo,154526.0,9.0,0.8315333333333333,0.153066037735849,28.822521943909223,8.0,6.0,3.0
798.0,40,35.0,14730.8,20.8,Devuelto,General,Cauquenes,Viña del Mar,662.3,10.0,Camino Rural,4915.0,Semi-Remolque,3000.0,19.9,2022.0,Operativo,409273.0,9.0,4.910266666666667,1.0452261306532664,7.421108259097086,8.0,0.0,3.0
799.0,54,36.0,1452.7,30.58,Entregado,General,Pucón,Osorno,147.7,21.5,Urbana,2006.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,8.0,0.29054,0.8255102040816326,13.581584292484768,8.0,1.0,3.0
800.0,44,1.0,8842.3,38.2,Cancelado,General,Ovalle,Santiago,799.5,1.4,Camino Rural,13523.0,Camioneta,20000.0,49.2,2018.0,Operativo,267419.0,9.0,0.442115,0.7764227642276423,16.914321450906815,8.0,1.0,3.0
